Data,Hora,Data Valor,Produto,ISIN,Descrição,T.,Mudança,,Saldo,,ID da Ordem
16-01-2020,19:40,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,"Compra 100 China SXT Pharmaceuticals@0,9199 USD (VGG2161P1080)",,USD,-91.99,USD,-183.98,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:40,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Levantamento de divisa,,EUR,-82.72,EUR,346.61,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:40,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,429.33,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:40,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,"Compra 100 China SXT Pharmaceuticals@0,9199 USD (VGG2161P1080)",,USD,-91.99,USD,-91.99,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:09,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Crédito de divisa,1.1123,USD,91.00,USD,0.00,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:09,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Levantamento de divisa,,EUR,-81.81,EUR,429.69,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:09,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,511.50,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:09,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,"Compra 100 China SXT Pharmaceuticals@0,91 USD (VGG2161P1080)",,USD,-91.00,USD,-91.00,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:08,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Crédito de divisa,1.1123,USD,91.00,USD,0.00,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:08,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Levantamento de divisa,,EUR,-81.81,EUR,511.86,fc6e3489-14a4-4144-
,,,,,,,,,,,80f1-996cd38f7ef4
16-01-2020,19:08,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,593.67,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:08,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,594.17,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,19:08,16-01-2020,CHINA SXT PHARMACEUTICALS,VGG2161P1080,"Compra 100 China SXT Pharmaceuticals@0,91 USD (VGG2161P1080)",,USD,-91.00,USD,-91.00,fc6e3489-14a4-4144-80f1-996cd38f7ef4
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1140,USD,-10.85,USD,0.00,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,9.74,EUR,594.53,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,584.79,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1144,USD,-651.00,USD,10.85,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,584.16,EUR,584.81,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,0.65,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 5 AURORA CANNABIS INC. C@2,17 USD (CA05156X1087)",,USD,10.85,USD,661.85,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.08,EUR,1.15,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,18:10,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 300 AURORA CANNABIS INC. C@2,17 USD (CA05156X1087)",,USD,651.00,USD,651.00,9f171109-33fe-4ec4-ad76-6589c40b8808
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1126,USD,213.00,USD,0.00,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-191.45,EUR,2.23,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,193.68,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1126,USD,213.00,USD,-213.00,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-191.45,EUR,194.04,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,385.49,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1126,USD,223.65,USD,-426.00,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-201.02,EUR,385.85,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,586.87,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.38,EUR,587.37,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 100 AURORA CANNABIS INC. C@2,13 USD (CA05156X1087)",,USD,-213.00,USD,-649.65,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 100 AURORA CANNABIS INC. C@2,13 USD (CA05156X1087)",,USD,-213.00,USD,-436.65,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:27,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 105 AURORA CANNABIS INC. C@2,13 USD (CA05156X1087)",,USD,-223.65,USD,-223.65,cb1f2282-b0fe-4fbe-9dfb-1f5a68780a72
16-01-2020,16:16,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1151,USD,-654.00,USD,0.00,8acfa949-2d15-4234-b743-7d86ef60ec4d
16-01-2020,16:16,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,586.49,EUR,587.75,8acfa949-2d15-4234-b743-7d86ef60ec4d
16-01-2020,16:16,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1.26,8acfa949-2d15-4234-b743-7d86ef60ec4d
16-01-2020,16:16,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.08,EUR,1.76,8acfa949-2d15-4234-b743-7d86ef60ec4d
16-01-2020,16:16,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 300 AURORA CANNABIS INC. C@2,18 USD (CA05156X1087)",,USD,654.00,USD,654.00,8acfa949-2d15-4234-b743-7d86ef60ec4d
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1132,USD,430.00,USD,0.00,e979e49d-c4a8-421a-
,,,,,,,,,,,98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-386.28,EUR,2.84,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.72,EUR,389.12,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1132,USD,187.05,USD,-430.00,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-168.03,EUR,389.84,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 200 AURORA CANNABIS INC. C@2,15 USD (CA05156X1087)",,USD,-430.00,USD,-617.05,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.31,EUR,557.87,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1131,USD,27.95,USD,-187.05,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-25.11,EUR,558.18,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,583.29,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.05,EUR,583.79,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 87 AURORA CANNABIS INC. C@2,15 USD (CA05156X1087)",,USD,-187.05,USD,-215.00,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,16:01,16-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 13 AURORA CANNABIS INC. C@2,15 USD (CA05156X1087)",,USD,-27.95,USD,-27.95,e979e49d-c4a8-421a-98ad-da1cdfd5b49e
16-01-2020,14:43,15-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 161,1628 @ 0,988 EUR",,EUR,0.32,EUR,583.84,
16-01-2020,10:55,16-01-2020,WIRECARD AG,DE0007472060,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.00,EUR,583.51,b37deb31-18df-47a9-8037-f7d5ad515fc2
16-01-2020,10:55,16-01-2020,WIRECARD AG,DE0007472060,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.37,EUR,587.51,b37deb31-18df-47a9-8037-f7d5ad515fc2
16-01-2020,10:55,16-01-2020,WIRECARD AG,DE0007472060,"Compra 5 Wirecard AG@126,5 EUR (DE0007472060)",,EUR,-632.50,EUR,587.88,b37deb31-18df-47a9-8037-f7d5ad515fc2
15-01-2020,17:04,15-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Levantamento de divisa,1.1161,USD,-1143.00,USD,0.00,958a603f-31aa-4454-ae1a-b6d21128f3f5
15-01-2020,17:04,15-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Crédito de divisa,,EUR,1024.09,EUR,1220.38,958a603f-31aa-4454-ae1a-b6d21128f3f5
15-01-2020,17:04,15-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,196.29,958a603f-31aa-4454-ae1a-b6d21128f3f5
15-01-2020,17:04,15-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,196.79,958a603f-31aa-4454-ae1a-b6d21128f3f5
15-01-2020,17:04,15-01-2020,BERKSHIRE HATHAWAY B,US0846707026,"Venda 5 Berkshire Hathaway B@228,6 USD (US0846707026)",,USD,1143.00,USD,1143.00,958a603f-31aa-4454-ae1a-b6d21128f3f5
15-01-2020,12:04,14-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 10,0889 @ 0,9881 EUR",,EUR,0.02,EUR,196.81,
14-01-2020,19:46,14-01-2020,META PLATFORMS INC,US30303M1027,Crédito de divisa,1.1122,USD,1536.15,USD,0.00,79413f61-816d-4a72-8f8d-5e5764bfc11f
14-01-2020,19:46,14-01-2020,META PLATFORMS INC,US30303M1027,Levantamento de divisa,,EUR,-1381.20,EUR,196.79,79413f61-816d-4a72-8f8d-5e5764bfc11f
14-01-2020,19:46,14-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1577.99,79413f61-816d-4a72-8f8d-5e5764bfc11f
14-01-2020,19:46,14-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.03,EUR,1578.49,79413f61-816d-4a72-8f8d-5e5764bfc11f
14-01-2020,19:46,14-01-2020,META PLATFORMS INC,US30303M1027,"Compra 7 Meta Platforms Inc@219,45 USD (US30303M1027)",,USD,-1536.15,USD,-1536.15,79413f61-816d-4a72-8f8d-5e5764bfc11f
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1132,USD,-344.00,USD,0.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,309.02,EUR,1578.52,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.72,EUR,1269.50,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1132,USD,-1032.00,USD,344.00,bf98e731-8cc3-4117-
,,,,,,,,,,,b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,927.05,EUR,1270.22,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.16,EUR,343.17,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1132,USD,-172.00,USD,1376.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,154.51,EUR,345.33,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,190.82,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,1.1132,USD,-172.00,USD,1548.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,,EUR,154.51,EUR,191.18,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,36.67,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,37.17,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 200 AURORA CANNABIS INC. C@1,72 USD (CA05156X1087)",,USD,344.00,USD,1720.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 600 AURORA CANNABIS INC. C@1,72 USD (CA05156X1087)",,USD,1032.00,USD,1376.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 100 AURORA CANNABIS INC. C@1,72 USD (CA05156X1087)",,USD,172.00,USD,344.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,16:37,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Venda 100 AURORA CANNABIS INC. C@1,72 USD (CA05156X1087)",,USD,172.00,USD,172.00,bf98e731-8cc3-4117-b218-9e05f74475f2
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1107,USD,501.00,USD,0.00,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-451.07,EUR,37.53,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.08,EUR,488.60,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Crédito de divisa,1.1107,USD,1169.00,USD,-501.00,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Levantamento de divisa,,EUR,-1052.50,EUR,489.68,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1542.18,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.52,EUR,1542.68,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 300 AURORA CANNABIS INC. C@1,67 USD (CA05156X1087)",,USD,-501.00,USD,-1670.00,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:49,14-01-2020,AURORA CANNABIS INC. C,CA05156X1087,"Compra 700 AURORA CANNABIS INC. C@1,67 USD (CA05156X1087)",,USD,-1169.00,USD,-1169.00,7a1166f6-22a7-41a0-8c1d-e8c5da16e19c
14-01-2020,15:47,14-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Levantamento de divisa,1.1130,USD,-1592.57,USD,0.00,3264aecf-a5e9-4ee1-a6ca-c62ddde1a0a0
14-01-2020,15:47,14-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Crédito de divisa,,EUR,1430.87,EUR,1545.20,3264aecf-a5e9-4ee1-a6ca-c62ddde1a0a0
14-01-2020,15:47,14-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,114.33,3264aecf-a5e9-4ee1-a6ca-c62ddde1a0a0
14-01-2020,15:47,14-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.03,EUR,114.83,3264aecf-a5e9-4ee1-a6ca-c62ddde1a0a0
14-01-2020,15:47,14-01-2020,BERKSHIRE HATHAWAY B,US0846707026,"Venda 7 Berkshire Hathaway B@227,51 USD (US0846707026)",,USD,1592.57,USD,1592.57,3264aecf-a5e9-4ee1-a6ca-c62ddde1a0a0
14-01-2020,15:39,14-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Levantamento de divisa,1.1126,USD,-97.70,USD,0.00,aa5104ef-b2d5-4eba-856b-a9891c0bb9a0
14-01-2020,15:39,14-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Crédito de divisa,,EUR,87.81,EUR,114.86,aa5104ef-b2d5-4eba-856b-a9891c0bb9a0
14-01-2020,15:39,14-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,27.05,aa5104ef-b2d5-4eba-856b-a9891c0bb9a0
14-01-2020,15:39,14-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,27.55,aa5104ef-b2d5-4eba-
,,,,,,,,,,,856b-a9891c0bb9a0
14-01-2020,15:39,14-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,"Venda 2 Advanced Micro Devices Inc@48,85 USD (US0079031078)",,USD,97.70,USD,97.70,aa5104ef-b2d5-4eba-856b-a9891c0bb9a0
14-01-2020,12:04,13-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 88,0793 @ 0,9882 EUR",,EUR,-0.16,EUR,27.56,
13-01-2020,12:04,10-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 2 499,919 @ 0,9882 EUR",,EUR,-4.50,EUR,27.72,
10-01-2020,21:54,10-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Crédito de divisa,1.1108,USD,96.12,USD,0.00,d76edb27-3670-4fb4-9a08-3b2ff60c45f9
10-01-2020,21:54,10-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Levantamento de divisa,,EUR,-86.53,EUR,32.22,d76edb27-3670-4fb4-9a08-3b2ff60c45f9
10-01-2020,21:54,10-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,118.75,d76edb27-3670-4fb4-9a08-3b2ff60c45f9
10-01-2020,21:54,10-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,119.25,d76edb27-3670-4fb4-9a08-3b2ff60c45f9
10-01-2020,21:54,10-01-2020,ADVANCED MICRO DEVICES INC,US0079031078,"Compra 2 Advanced Micro Devices Inc@48,06 USD (US0079031078)",,USD,-96.12,USD,-96.12,d76edb27-3670-4fb4-9a08-3b2ff60c45f9
10-01-2020,12:04,09-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 2 540,6294 @ 0,9882 EUR",,EUR,4.57,EUR,119.26,
09-01-2020,20:53,09-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Crédito de divisa,1.1097,USD,2740.80,USD,0.00,3a61df63-0aa4-4328-b489-356d705a0ac7
09-01-2020,20:53,09-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Levantamento de divisa,,EUR,-2469.88,EUR,114.69,3a61df63-0aa4-4328-b489-356d705a0ac7
09-01-2020,20:53,09-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,2584.57,3a61df63-0aa4-4328-b489-356d705a0ac7
09-01-2020,20:53,09-01-2020,BERKSHIRE HATHAWAY B,US0846707026,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.04,EUR,2585.07,3a61df63-0aa4-4328-b489-356d705a0ac7
09-01-2020,20:53,09-01-2020,BERKSHIRE HATHAWAY B,US0846707026,"Compra 12 Berkshire Hathaway B@228,4 USD (US0846707026)",,USD,-2740.80,USD,-2740.80,3a61df63-0aa4-4328-b489-356d705a0ac7
08-01-2020,18:22,08-01-2020,META PLATFORMS INC,US30303M1027,Levantamento de divisa,1.1130,USD,-2795.00,USD,0.00,12969e68-540d-4306-b986-98239268d163
08-01-2020,18:22,08-01-2020,META PLATFORMS INC,US30303M1027,Crédito de divisa,,EUR,2511.20,EUR,2585.11,12969e68-540d-4306-b986-98239268d163
08-01-2020,18:22,08-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,73.91,12969e68-540d-4306-b986-98239268d163
08-01-2020,18:22,08-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.05,EUR,74.41,12969e68-540d-4306-b986-98239268d163
08-01-2020,18:22,08-01-2020,META PLATFORMS INC,US30303M1027,Venda 13 Meta Platforms Inc@215 USD (US30303M1027),,USD,2795.00,USD,2795.00,12969e68-540d-4306-b986-98239268d163
08-01-2020,12:04,07-01-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 2 502,8536 @ 0,9882 EUR",,EUR,-4.51,EUR,74.46,
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Crédito de divisa,1.1144,USD,423.94,USD,0.00,57ba90f2-a64f-4733-82d6-1e89de024826
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Levantamento de divisa,,EUR,-380.43,EUR,78.97,57ba90f2-a64f-4733-82d6-1e89de024826
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,459.40,57ba90f2-a64f-4733-82d6-1e89de024826
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Crédito de divisa,1.1144,USD,2331.67,USD,-423.94,57ba90f2-a64f-4733-82d6-1e89de024826
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Levantamento de divisa,,EUR,-2092.34,EUR,459.41,57ba90f2-a64f-4733-82d6-1e89de024826
07-01-2020,15:43,07-01-2020,META PLATFORMS INC,US30303M1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,2551.75,57ba90f2-a64f-4733-82d6-1e89de024826
